Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
28374117387.24633,329995563107.3724,262715543434.8853,1527694651262.7483,22116229845.16748,811923502654.6128,548851064861.37305,262817465853.0976,75232787477.13092,349958809513.2127,689914206345.6044,12374354918.051533
27966877184.304043,324868666779.5408,269615802169.11423,1544276239620.546,20878047642.5593,799476280089.2695,534438726540.47314,263396110098.67743,77388808963.8122,353351686904.8882,686357703329.548,12898119859.495098
27434682280.79888,319894882594.63214,275384211829.24445,1561302769259.3938,19624052911.02834,786703024911.8994,521810573404.96,263828286942.71344,79625316280.1284,353678105478.8035,682797165790.2512,13400284401.63824
26771153883.16571,315101365734.3446,280321046334.1654,1578542243956.163,18574431441.405445,773683740900.7141,511218045084.16034,264387188247.0992,81916462732.0351,351047916883.5183,679226787147.1515,13896312628.084955
25984729963.966675,310522957882.92377,284738676427.00635,1595753291500.7192,17802624694.068115,760506901436.8838,502866055156.228,265356361526.336,84238058487.03705,345740888569.065,675639197739.9941,14407981482.04107
25101215003.63436,306211770167.6826,288935358432.96,1612675375527.2288,17278473544.235794,747268382633.6403,496859500837.396,266655182480.22607,86567537772.33423,338190750922.6985,672027398936.5942,14935458208.467377
24167000421.36743,302199332100.7002,293119675353.425,1629060340190.6045,16881358698.716965,734068574875.9205,493192449047.5254,268113357112.6752,88884269121.22035,328955555427.37463,668384091815.8401,15468311521.401834
23250080469.73944,298463040511.01935,297383318277.2345,1644637953348.8057,16466628674.678556,721011023962.7499,491745600243.5509,269604619840.24188,91169848944.25464,318689007161.824,664701587892.7184,15994675358.046726
22438946362.56914,294990770913.114,301316370449.61456,1659127774975.2136,16058203813.079103,708200482134.0791,492294558452.9675,271111008762.5591,93408144740.60124,308106053386.79425,660971914857.3126,16503704330.004744
21834163472.26164,291821991002.58887,304848017197.2814,1672254987293.6702,15635115723.98192,695739796942.6548,494528803066.7192,272653047727.06644,95585457879.0121,297930874428.89966,657187330643.8804,16986543311.63721
21533581563.94871,288962622522.4816,307967531157.93304,1683813458657.081,15179906384.79242,683728184303.0795,498076853403.6746,274322410339.0104,97689986707.26794,288857036234.7856,653340236278.0897,17438620901.82615
21611269751.7708,286418864421.2001,310554760760.67664,1693589523610.4026,14713303751.418032,672256243641.0714,502492213240.9207,276227533819.9648,99711137648.52936,281490643874.45154,649424702932.5573,17859618470.629833
22096397298.225555,284176499969.1942,312340981806.71625,1701365228923.2903,14327039850.794855,661403812087.0734,507398571586.4924,278485389726.30273,101639694704.82973,276322965796.5941,645435466535.6775,18245976357.91634
22963387470.70345,282215323374.3432,313020567681.45496,1706925802040.7776,14167905994.454178,651242551627.8666,512423466884.0533,281231152808.1611,103467686325.72385,273712600603.8858,641365395023.1733,18592453283.949806
24139481960.62592,280512502312.1296,312280568597.5344,1710007382782.9294,14296817897.29558,641830702427.0247,517201091299.7423,284279508013.0537,105187257296.63504,273907470536.0025,637210779170.251,18884551449.44013
25522761245.494328,279033070685.15497,309931025869.04663,1710304598715.8752,14378159273.824917,633224323697.2257,521415738199.0152,286981596895.51776,106792829493.52542,277011212428.5134,632975672446.1927,19112552622.074883
27003227357.00345,277776296118.49713,306075028570.7486,1707933981763.7168,14316630113.314447,625465691235.4274,524817507896.5048,289170787760.5866,108279883604.44884,283241895411.2384,628668719290.6053,19283635562.70321
28475671178.883823,276723882138.62427,300801099208.276,1702836506099.9924,14313452331.999905,618582340674.2235,527203881105.5545,291825877857.079,109643109598.22598,292780121718.66125,624297649495.234,19413300216.27031
29846224602.51023,275810394019.99585,294197775408.64734,1694976564953.9578,14623168826.929296,612584454756.864,528427709130.1639,295013125594.14795,110877344781.07253,305761902022.19543,619870325692.3755,19524991403.33167
31036366158.167625,275032230288.1653,286775422076.2649,1684344454395.632,15182071837.82221,607470774437.9143,528409994756.69946,298488405790.70703,111977775374.17072,322244093207.2988,615395870650.1135,19617397006.062824
31983927418.89792,274406407879.59225,278940841507.41833,1670970365723.504,15863725136.378382,603227904250.261,527113689858.12177,301945437994.85693,112939319193.07634,342195858207.68884,610885962103.2734,19683889641.53292
32643654437.48425,273912820637.13083,271089465359.10605,1654943540237.6448,16542819635.258974,599829913707.203,524545370220.256,305073360068.62744,113757143470.97844,365441944295.7347,606351930648.0687,19727832207.076214
32986722312.45827,273505352418.93985,263528410404.2585,1636420462329.1396,17115675103.612167,597242590591.3933,520750503853.3182,307615288273.28894,114426740996.48492,391622438717.957,601805430781.6775,19744616401.56543
33000207819.587444,273100689126.5068,256241399337.54288,1615628632795.1394,17508746982.093975,595426190289.2188,515806922370.4224,309403450701.50824,114944010287.66563,420204870613.4549,597258575142.8411,19727335601.855377
32687282719.153835,272772697085.82184,249403857795.2068,1592859512213.6355,17680509213.669445,594337666313.7521,509815805032.6903,310378093420.1333,115305458965.76498,450509574221.7764,592722721679.4406,19669033364.239414
32065581983.45832,272505935012.36368,243380266086.28784,1568428413414.206,17620716945.919575,593933371444.4556,502890433605.4986,310614572536.6547,115508393628.55122,481748555221.2415,588209394431.9137,19563530555.030697
31166209708.10145,272287802910.49063,238008455886.23907,1542718917312.7097,17348801392.72148,594169852129.2941,495155817673.41736,310343793881.06287,115551191351.19484,513070904143.4534,583729088643.8954,19406051170.27401
30032515397.982784,272109973592.9696,232989182142.09213,1516270158972.6765,16911579809.324102,595007382741.9927,486767760438.1262,309890832012.6628,115433495939.5641,543607967156.3048,579290888258.9155,19193598663.90632
28718748380.142067,271969182714.438,227958055315.58047,1489612387739.0796,16379300559.366163,596410450969.1628,477851789976.5686,309622982355.164,115156441798.18793,572514727607.2319,574902493378.8826,18925030373.247498
27288063597.272472,271866491501.4374,222535254006.36447,1463223192963.6785,15835978257.042309,598346732817.1819,468521997250.107,309891672271.1204,114722714632.51212,599007175295.3899,570567104502.4247,18600874033.934235
25809145697.65516,271800548846.0033,216258803337.59183,1437416136604.023,15233178053.809818,600783002135.8341,458873804460.604,310950375704.07043,114135664813.77646,622364795502.69,566290341428.6989,18221644185.11933
24356016794.95624,271784384578.22427,209054457123.19995,1412710739699.2678,14510426575.142782,603698005016.8759,448995233076.3178,312474273304.51807,113402005696.88908,642001653681.7711,562074970881.0658,17771346808.731503
23002950784.450653,271850217448.30408,200970528963.4412,1389643896710.7522,13718519563.563202,607071924240.1951,438954199599.94086,313500907026.7975,112530559932.4245,657511328713.2769,557924569201.4933,17216759415.038273
21818727199.36436,272021791341.19788,192201852174.841,1368537533649.067,12853280089.707487,610883245151.4993,428807734874.2436,314481425774.9535,111531813625.58838,668624765593.2633,553843976943.8998,16577968018.182417
20857786663.342064,272318124453.71863,183117758795.4175,1349637479526.617,12239685770.56438,615125812436.5431,418589759031.5471,315997058329.8251,110418025227.12157,675218937722.8812,549835128842.6586,15898316751.280855
20150713998.666203,272751198808.914,174242209038.9151,1333058409680.7043,11940939879.182592,619805529931.6151,408317992574.5909,317976285234.35864,109203024560.7258,677310270106.438,545897837384.3101,15190781190.3418
19698927497.51308,273326458085.7225,166206625154.083,1318796062021.5708,11906045830.290909,624921360969.2073,398003396915.6944,320185469221.3032,107902372541.87444,675072059326.9269,542030826888.2595,14468710856.048454
19477354473.75591,274039026366.12497,159635845677.1623,1306729413319.545,11934825559.564672,630470073815.3169,387657776504.94464,322447555609.2198,106532482959.89258,668810377125.997,538231530555.09607,13740743144.994884
19440719540.67557,274833984602.05508,155031097056.98242,1296643888234.6091,11878923481.467028,636447942738.8922,377298779577.4104,324560300483.80426,105110298722.72424,658915454881.3157,534496418060.0366,13014765695.17438
19532558661.371616,275646668484.6794,152206050316.16406,1288192527129.7432,11648107385.043194,642848746013.5356,366959026360.65393,326332600146.06885,103652597441.34772,645867057393.5,530820590736.652,12298765249.94645
19694489580.648075,276499069030.6643,151145885685.38638,1281085687628.4614,11205572018.9814,649665428493.4286,356696787034.1296,327661791623.431,102175632219.5819,630200134998.7739,527198385480.7742,11601404174.904757
19875460599.35533,277389204158.48456,151744803574.81506,1274992662608.7417,10587249283.76041,656888923598.285,346596104533.30524,328510101341.2404,100695623062.88344,612483881610.4597,523622736390.7788,10934399670.174477
20036309075.56932,278299769120.66614,153644253520.99606,1269577761486.742,9944931783.247955,664507562338.6467,336744011176.06305,328909774514.51575,99227161086.79628,593303787397.0474,520084451948.6389,10313716738.748243
20151475707.764404,279190770721.1633,156152307573.75723,1264424076003.9187,9493545523.88554,672507960282.7656,327330518438.9207,328926066205.796,97783390674.23209,573250335416.139,516572942162.9098,9760510629.450104
20208382772.403664,280024266830.7281,158602754696.8613,1258987316323.1836,9549804462.301886,680873569690.3354,318564294335.48364,328621854918.4396,96376212739.74596,552908496535.3533,513077909607.53577,9293509229.799212
20205291204.184258,280766069883.80414,160397305120.87967,1253186956580.214,10099211690.978191,689587713664.4102,310665976223.87537,327615441312.73065,95013776369.51486,532857169356.38544,509588688672.2445,8918839724.2862
20150110821.178936,281368352538.3174,161146906832.79727,1246834027466.2798,10837178821.642973,698635793211.0304,303879193506.1004,325456546015.37067,93704758925.99312,513615377251.78815,506101028106.0133,8631663429.925348
20058869991.117725,281815531721.3121,160910675596.7515,1239975494677.5825,11384555393.556818,708000282184.9565,298459881704.76184,322334201067.4753,92456061987.15804,495789161233.5438,502608792550.3791,8446764495.725507
19952870351.365788,282082248811.6546,159833924229.31363,1232513593165.23,12235942846.549965,717668444413.956,294682070009.41284,319142684314.7341,91273160355.1169,479964787647.7719,499104517747.0838,8360816776.78001
19853927546.236904,282119716627.1344,158073674920.9941,1224364316511.495,13443944534.207497,727630439014.1907,292741096038.9839,316142376153.50494,90158845624.01888,466663383850.7047,495579908412.526,8384487857.607741
19784513315.30095,281923748484.32587,156243953383.28802,1215429796807.229,14810840654.573273,737873835603.047,292752074275.5843,313258973978.9946,89113506983.29741,456310400288.9877,492026269221.19257,8496909569.569732
19765737399.778267,281494698475.9628,154963129403.8723,1205564668205.017,16157773783.672314,748381108661.4415,294717648407.19214,310343286574.7082,88137582228.96216,449190493300.3044,488434690957.7383,8694854392.133759
19814091156.86535,280820864333.65985,154730855555.56097,1194860946888.8403,17341278083.750378,759132479896.8334,298519000884.314,307205122095.7622,87230758468.009,445401344873.5724,484796577094.0978,8956213017.427088
19941672955.145138,279871546444.2412,155828465055.2056,1183426292487.9175,18253774871.13657,770104875625.896,303924204410.9615,303663520198.2121,86392064145.52306,444822953586.2925,481104024966.97125,9252789081.90554
20155546804.626053,278580632028.18066,158000240652.089,1171307591125.957,18863384733.750164,781272637069.0353,310606302123.93933,299584655562.50574,85620125307.46426,447039931634.86993,477349902751.6798,9560051409.562132
20456954618.924458,277031208010.88605,161103910251.0587,1158556748048.8826,19145877231.871536,792607479824.0648,318172907481.3848,294908255382.99524,84913054840.6343,451385815539.0541,473528116235.4965,9858957979.85545
20842568449.975643,275223207829.7401,165196991317.87292,1145224455968.3845,19092851663.07285,804078334634.3291,326190717621.7969,289662179575.8112,84270395159.92592,457001370329.4318,469633871789.8247,10136279292.18314
21305690128.862297,273159932826.2436,169734798312.88712,1131353295518.0625,18719090461.614662,815651174073.048,334214309559.1883,283947975106.6641,83692192973.69759,462910336264.29504,465664241760.3079,10384529893.61397
21837444291.322945,270848140747.01068,174106591863.39838,1116983443901.2285,18063939944.16381,827287252820.6416,341840406057.7725,277956689042.78,83178622277.02101,468099551635.9413,461617539575.4472,10601201339.311407
22427754629.90489,268298006614.1753,177746650499.63116,1102159863559.374,17191471660.45514,838946992915.3,348665519209.9135,272001893517.8897,82730379118.27722,471591204460.8394,457494669219.5057,10787362754.033436
23066114536.077908,265524222905.5039,180180661457.51425,1086888827615.851,16187755334.069042,850583744753.7117,354324956464.1865,266362191942.18903,82349149810.60371,472502202423.9058,453295850279.2245,10946419734.202126
23741315513.651463,262538850055.8664,180937963907.326,1071028732037.5076,15021879231.953238,862143150543.1002,358499794472.1214,261298056229.39865,82035666112.01555,470058760800.2916,449024701623.5602,11081631890.532831
24443142605.065544,259367638436.47543,180013976025.9109,1054732156227.3744,13595524021.099243,873575726664.8552,360934170630.1184,256671451710.93152,81791045199.86832,463673951349.361,444691663387.8247,11176003912.401163
